Year,Adult_Mortality,infant_deaths,Alcohol,percentage_expenditure,Hepatitis_B,Measles,BMI,under_five_deaths,Polio,Total_expenditure,Diphtheria,HIV_AIDS,GDP,Population,thinness_1_19_years,thinness_5_9_years,Income_composition_of_resources,Schooling,Life_expectancy,Year_Anomaly_ZScore,Adult_Mortality_Anomaly_ZScore,infant_deaths_Anomaly_ZScore,Alcohol_Anomaly_ZScore,percentage_expenditure_Anomaly_ZScore,Hepatitis_B_Anomaly_ZScore,Measles_Anomaly_ZScore,BMI_Anomaly_ZScore,under_five_deaths_Anomaly_ZScore,Polio_Anomaly_ZScore,Total_expenditure_Anomaly_ZScore,Diphtheria_Anomaly_ZScore,HIV_AIDS_Anomaly_ZScore,GDP_Anomaly_ZScore,Population_Anomaly_ZScore,thinness_1_19_years_Anomaly_ZScore,thinness_5_9_years_Anomaly_ZScore,Income_composition_of_resources_Anomaly_ZScore,Schooling_Anomaly_ZScore,Life_expectancy_Anomaly_ZScore,Year_Anomaly_IQR,Adult_Mortality_Anomaly_IQR,infant_deaths_Anomaly_IQR,Alcohol_Anomaly_IQR,percentage_expenditure_Anomaly_IQR,Hepatitis_B_Anomaly_IQR,Measles_Anomaly_IQR,BMI_Anomaly_IQR,under_five_deaths_Anomaly_IQR,Polio_Anomaly_IQR,Total_expenditure_Anomaly_IQR,Diphtheria_Anomaly_IQR,HIV_AIDS_Anomaly_IQR,GDP_Anomaly_IQR,Population_Anomaly_IQR,thinness_1_19_years_Anomaly_IQR,thinness_5_9_years_Anomaly_IQR,Income_composition_of_resources_Anomaly_IQR,Schooling_Anomaly_IQR,Life_expectancy_Anomaly_IQR
2003,99,3,13.490000000000000000,4572.44196300000020000,28,0,56.4000000000000000,4,96,1.4300000000000000,97,0.1000000000000000,29691.1815800000000000,62244884.0000000000,0.6000000000000000,0.6000000000000000,0.85199999999999998,15.4000000000000000,79.300000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2007,291,2,9.020000000000000000,545.43895729999997000,75,0,31.9000000000000000,3,78,2.8600000000000000,81,10.0000000000000000,8352.8171100000000000,1489193.0000000000,6.9000000000000000,6.8000000000000000,0.64500000000000002,12.4000000000000000,61.600000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2001,3,3,2.250000000000000000,0E-17,91,99,18.5000000000000000,6,85,3.7100000000000000,87,2.2999999999999998,null,null,1.0000000000000000,1.0000000000000000,0.38400000000000001,6.8000000000000000,56.300000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2004,386,94,3.530000000000000000,8.86677749999999950,92,29,17.2000000000000000,152,4,4.7100000000000000,4,2.5000000000000000,141.8684399999999900,18865716.0000000000,1.2000000000000000,1.1000000000000001,0.41499999999999998,6.4000000000000000,47.100000000000000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0
2001,138,12,7.760000000000000000,123.01286709999999000,92,0,54.6000000000000000,13,85,9.3800000000000008,83,0.1000000000000000,717.6946739999999600,3747159.0000000000,1.2000000000000000,1.1000000000000001,0.77100000000000002,15.6000000000000000,74.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,137,1,4.250000000000000000,20.21822828000000200,91,2281,48.8000000000000000,1,92,5.2500000000000000,9,0.1000000000000000,1643.7583970000001000,2981259.0000000000,2.0000000000000000,2.1000000000000000,0.67900000000000005,10.9000000000000000,73.000000000000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2009,66,1,10.620000000000000000,7172.27522899999990000,94,104,63.4000000000000000,1,92,9.5000000000000000,92,0.1000000000000000,42742.9989799999970000,216917.0000000000,0.7000000000000000,0.6000000000000000,0.92500000000000004,19.1000000000000010,81.700000000000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012,7,0,12.260000000000000000,7878.37235500000040000,92,36,56.1000000000000000,0,92,11.1700000000000000,92,0.1000000000000000,48333.5727300000000000,8429991.0000000000,1.8000000000000000,2.0000000000000000,0.88400000000000001,15.7000000000000000,88.000000000000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010,75,0,12.100000000000000000,7423.22877400000020000,86,52,55.2000000000000000,0,86,11.1700000000000000,86,0.1000000000000000,46657.6290000000010000,836344.0000000000,1.7000000000000000,1.9000000000000000,0.87200000000000000,15.4000000000000000,84.000000000000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2008,76,0,12.000000000000000000,8329.73165499999960000,83,448,54.2000000000000000,0,83,1.6000000000000000,83,0.1000000000000000,51386.3766499999980000,8321496.0000000000,1.7000000000000000,1.9000000000000000,0.86399999999999999,15.1000000000000000,84.000000000000000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012,123,5,0.010000000000000000,285.61039119999998000,88,0,49.7000000000000000,6,92,5.3700000000000000,89,0.1000000000000000,7496.3357280000000000,9295784.0000000000,2.8000000000000000,2.8000000000000000,0.74199999999999999,11.8000000000000000,71.900000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,158,185,0.010000000000000000,4.11469666999999980,11,9743,12.0000000000000000,247,88,2.6200000000000000,99,0.1000000000000000,46.7579167000000030,14137489.0000000000,2.1000000000000000,2.7000000000000000,0.49099999999999999,8.1000000000000000,67.300000000000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2005,252,1,11.010000000000000000,45.65007797999999900,99,1,56.7000000000000000,1,98,6.8900000000000000,99,0.1000000000000000,3126.7176700000000000,9663915.0000000000,2.2999999999999998,2.5000000000000000,0.71299999999999997,14.4000000000000000,68.099999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,253,1,11.170000000000000000,23.83578594000000100,56,21,55.8000000000000000,1,53,6.5900000000000000,5,0.1000000000000000,1819.5256440000001000,9796749.0000000000,2.5000000000000000,2.6000000000000000,0.69499999999999995,13.9000000000000000,67.700000000000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013,18,0,6.560000000000000000,629.20185909999998000,95,0,49.3000000000000000,0,95,5.7900000000000000,95,0.2000000000000000,4688.5384430000004000,344181.0000000000,3.4000000000000000,3.4000000000000000,0.70599999999999996,12.9000000000000000,69.800000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,184,0,6.850000000000000000,549.80960970000001000,97,0,46.3000000000000000,0,98,5.8100000000000000,97,0.3000000000000000,4258.7886109999999000,313929.0000000000,3.5000000000000000,3.4000000000000000,0.70000000000000000,12.7000000000000000,69.500000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,223,0,0.010000000000000000,188.73736640000001000,97,1,21.9000000000000000,1,97,3.7000000000000000,97,0.6000000000000000,2422.8159999999998000,752967.0000000000,16.1000000000000010,16.7000000000000000,0.58099999999999996,12.3000000000000000,68.700000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2010,22,9,3.950000000000000000,0E-17,91,0,49.3000000000000000,12,9,5.4400000000000000,91,0.2000000000000000,null,null,1.2000000000000000,1.1000000000000001,0.64300000000000002,13.8000000000000000,68.700000000000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2004,226,12,2.660000000000000000,0E-17,84,0,45.4000000000000000,16,84,5.2200000000000000,84,0.2000000000000000,null,null,1.4000000000000000,1.2000000000000000,0.62000000000000000,14.6000000000000000,65.099999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,88,0,null,0E-17,82,1677,55.8000000000000000,0,74,null,82,0.1000000000000000,4574.9786999999997000,3535961.0000000000,2.2999999999999998,2.2999999999999998,0.74700000000000000,14.2000000000000000,77.400000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,98,0,5.130000000000000000,66.04635027000000500,88,8,52.1000000000000000,0,92,8.5800000000000000,91,0.1000000000000000,575.3166400000000100,3763599.0000000000,2.8000000000000000,2.7000000000000000,0.71000000000000000,13.1000000000000000,76.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,172,88,6.950000000000000000,15.85781237000000000,97,2,46.1000000000000000,100,99,6.9400000000000000,99,0.1000000000000000,359.5875820000000000,182482149.0000000000,3.3000000000000000,3.3000000000000000,0.69899999999999995,14.8000000000000000,71.800000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2005,92,0,0.160000000000000000,179.71478139999999000,99,9,31.2000000000000000,0,93,2.6200000000000000,94,0.1000000000000000,2612.1334499999998000,null,6.4000000000000000,5.9000000000000000,0.83399999999999996,14.1000000000000000,76.200000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,348,48,3.710000000000000000,19.83929596999999800,92,6074,12.2000000000000000,92,45,5.6000000000000000,45,4.0000000000000000,226.4759813999999900,1167942.0000000000,11.4000000000000000,11.1000000000000000,0E-17,3.4000000000000000,51.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0
2011,321,22,4.160000000000000000,3.59598033300000000,96,129,16.6000000000000010,33,95,8.5800000000000000,96,1.5000000000000000,26.4799730000000010,94358.0000000000,7.6000000000000000,7.6000000000000000,0.38500000000000001,9.9000000000000000,57.400000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,426,60,2.920000000000000000,0E-17,81,183,24.4000000000000000,84,77,6.4100000000000000,81,3.7000000000000000,null,null,6.5000000000000000,6.4000000000000000,null,null,51.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2000,461,67,3.450000000000000000,0E-17,92,5729,19.3999999999999990,95,66,6.0000000000000000,65,7.1000000000000000,null,null,8.1000000000000000,8.1000000000000000,null,null,47.900000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2010,37,53,6.150000000000000000,100.89874510000000000,84,240,26.0000000000000000,82,83,5.2800000000000000,84,5.5000000000000000,1182.8692269999999000,1997495.0000000000,6.1000000000000000,6.2000000000000000,0.48000000000000000,9.6999999999999993,55.300000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2004,412,59,4.710000000000000000,7.17730213200000030,92,358,22.8000000000000000,94,72,4.7300000000000004,73,7.5000000000000000,93.2117159999999960,1695981.0000000000,7.0000000000000000,7.1000000000000000,0.45500000000000002,8.1999999999999993,52.100000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2005,76,2,8.000000000000000000,6333.17796699999960000,14,6,61.3000000000000000,2,93,9.5700000000000000,93,0.1000000000000000,36189.5883800000010000,32312.0000000000,0.5000000000000000,0.4000000000000000,0.88600000000000001,15.8000000000000000,81.000000000000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2004,77,2,7.800000000000000000,5513.32992399999970000,14,7,6.6000000000000000,2,91,9.5600000000000000,91,0.1000000000000000,31979.8719500000010000,31995.0000000000,0.5000000000000000,0.4000000000000000,0.88100000000000001,15.8000000000000000,80.000000000000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015,397,15,null,0E-17,47,150,22.7000000000000000,21,47,null,47,4.4000000000000004,348.3814170000000000,45461.0000000000,8.1999999999999993,8.1999999999999993,0.34699999999999998,7.1000000000000000,52.500000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0
2012,84,2,6.760000000000000000,2260.77764200000000000,9,0,61.8000000000000000,2,9,7.2400000000000000,9,0.1000000000000000,15431.9293000000000000,1739746.0000000000,0.8000000000000000,0.8000000000000000,0.82599999999999996,15.5000000000000000,79.900000000000006,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
2013,88,185,5.790000000000000000,9.95553203200000070,99,26883,3.9000000000000000,216,99,5.3900000000000000,99,0.1000000000000000,777.7759399999999900,135738.0000000000,3.8000000000000000,3.2000000000000000,0.71299999999999997,12.7000000000000000,75.599999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2009,93,248,4.880000000000000000,50.28348923000000100,99,52461,27.3000000000000000,288,99,5.8000000000000000,99,0.1000000000000000,3838.4342919999999000,133126.0000000000,4.4000000000000004,3.8000000000000000,0.68200000000000005,12.2000000000000000,74.900000000000006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2005,99,332,2.920000000000000000,171.65960260000000000,84,124219,24.1000000000000000,392,87,4.6600000000000000,87,0.1000000000000000,1753.4177999999999000,13372.0000000000,5.0000000000000000,4.4000000000000004,0.63400000000000001,10.6000000000000000,73.900000000000006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2002,16,422,2.910000000000000000,106.35903580000000000,7,58341,21.9000000000000000,511,86,4.7900000000000000,86,0.1000000000000000,1148.5857000000001000,1284.0000000000,5.5000000000000000,4.9000000000000004,0.60000000000000000,9.6999999999999993,72.700000000000000,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,115,490,3.060000000000000000,17.46057369000000000,6,71093,2.5000000000000000,608,86,4.5999999999999996,85,0.1000000000000000,959.3721809999999600,1262645.0000000000,5.9000000000000000,5.0999999999999996,0.58299999999999996,9.5000000000000000,71.700000000000000,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2012,143,11,4.440000000000000400,1487.89656199999990000,92,1,55.7000000000000000,13,91,6.9300000000000000,91,0.1000000000000000,7884.9844290000001000,46881475.0000000000,2.1000000000000000,1.9000000000000000,0.70699999999999996,13.2000000000000000,74.300000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,146,14,4.450000000000000000,978.07041000000004000,92,0,52.8000000000000000,16,92,6.6200000000000000,92,0.1000000000000000,5433.7245000000003000,4491544.0000000000,2.2999999999999998,2.0000000000000000,0.68300000000000005,12.2000000000000000,73.500000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,251,2,0.170000000000000000,56.98952474000000000,83,1,21.1000000000000000,2,84,3.8200000000000000,83,0.1000000000000000,778.5454198999999600,673252.0000000000,7.2000000000000000,7.0000000000000000,0.46500000000000002,10.3000000000000000,61.300000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,417,9,2.450000000000000200,0E-17,92,3712,2.7000000000000000,14,5,2.6100000000000000,5,6.8000000000000000,null,null,9.1000000000000000,8.8000000000000007,0.49199999999999999,9.4000000000000000,53.200000000000000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0
2003,1,1,4.040000000000000000,1070.26899899999990000,86,1,48.3000000000000000,1,88,8.4499999999999993,88,0.1000000000000000,4167.7141700000002000,4125971.0000000000,2.2000000000000002,2.1000000000000000,0.71499999999999997,12.1000000000000000,78.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,97,0,12.140000000000000000,1884.09881100000010000,95,0,63.1000000000000000,0,95,7.8000000000000000,95,0.1000000000000000,13467.4682699999990000,4238389.0000000000,1.5000000000000000,1.5000000000000000,0.82000000000000000,15.1000000000000000,77.800000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,52,0,null,0E-17,97,0,6.3000000000000000,0,97,null,97,0.1000000000000000,2375.1127000000001000,116985.0000000000,1.0000000000000000,1.0000000000000000,0.85399999999999998,14.3000000000000000,85.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,56,0,10.550000000000000000,2159.75620500000010000,96,1,58.7000000000000000,0,99,7.4400000000000000,99,0.1000000000000000,28951.1555599999990000,113562.0000000000,0.9000000000000000,1.0000000000000000,0.85000000000000000,13.8000000000000000,80.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2000,7,0,9.560000000000000000,950.80279250000001000,89,0,52.8000000000000000,0,97,5.7700000000000000,97,0.1000000000000000,14672.8826000000010000,943286.0000000000,0.9000000000000000,1.0000000000000000,0.79800000000000004,12.5000000000000000,78.099999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2000,126,0,13.220000000000000000,0E-17,92,9,59.0000000000000000,0,98,6.3100000000000000,98,0.1000000000000000,null,null,2.2999999999999998,2.2999999999999998,null,null,74.700000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,146,6,3.350000000000000000,0E-17,93,0,31.8000000000000000,8,99,null,93,0.1000000000000000,null,null,5.0000000000000000,5.0000000000000000,null,null,71.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,283,239,1.810000000000000000,0E-17,6,5407,19.1000000000000010,321,76,4.4000000000000004,6,1.6000000000000000,null,null,1.4000000000000000,1.2000000000000000,null,null,57.400000000000000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0
2014,252,1,0.380000000000000000,24.73299654999999900,78,0,34.4000000000000000,1,78,1.5700000000000000,78,2.1000000000000000,174.9151100000000000,912164.0000000000,5.6000000000000000,5.4000000000000000,0.46700000000000003,6.3000000000000000,63.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011,268,1,0.390000000000000000,20.35974738000000200,87,49,32.7000000000000030,2,87,8.7100000000000009,87,2.7000000000000000,143.9868980000000000,865937.0000000000,5.6000000000000000,5.5000000000000000,0.45100000000000001,5.9000000000000000,61.800000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2003,22,7,6.320000000000000000,293.01966010000001000,79,0,46.1000000000000000,8,65,5.5300000000000000,79,2.2999999999999998,2372.6288270000000000,896776.0000000000,3.6000000000000000,3.5000000000000000,0.66500000000000004,12.4000000000000000,73.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011,131,7,3.990000000000000000,344.74121639999998000,88,257,51.4000000000000000,8,85,5.9200000000000000,88,0.1000000000000000,5223.3517629999997000,15177355.0000000000,1.3000000000000000,1.2000000000000000,0.71000000000000000,13.2000000000000000,75.300000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,159,54,0.210000000000000000,0E-17,97,405,59.4000000000000000,63,97,5.4600000000000000,97,0.1000000000000000,null,null,2.9000000000000000,2.8000000000000000,0.68100000000000005,12.8000000000000000,79.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,171,55,0.210000000000000000,0E-17,98,1684,54.8000000000000000,65,98,4.9500000000000000,98,0.1000000000000000,null,null,3.1000000000000000,3.1000000000000000,0.64400000000000002,11.7000000000000000,69.700000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,178,59,0.150000000000000000,0E-17,98,164,52.3000000000000000,72,98,5.4100000000000000,98,0.1000000000000000,null,null,3.3000000000000000,3.3000000000000000,0.62100000000000000,11.3000000000000000,68.599999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2005,213,3,2.770000000000000000,440.60270420000001000,89,0,49.4000000000000000,3,89,7.1900000000000000,89,0.2000000000000000,2835.2812370000001000,628961.0000000000,1.9000000000000000,1.8000000000000000,0.64400000000000002,12.7000000000000000,71.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,215,3,2.900000000000000000,398.60583220000001000,9,0,48.6000000000000000,3,9,7.3000000000000000,9,0.3000000000000000,2632.7994199999998000,6775.0000000000,1.9000000000000000,1.8000000000000000,0.63600000000000001,12.4000000000000000,70.000000000000000,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2003,29,3,3.100000000000000000,400.13429710000003000,94,0,47.8000000000000000,4,93,7.6100000000000000,94,0.3000000000000000,2519.7373870000001000,5971535.0000000000,2.0000000000000000,1.9000000000000000,0.62800000000000000,12.0000000000000000,69.900000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,156,0,15.040000000000000000,1717.08871100000010000,95,0,57.1000000000000000,0,95,6.9300000000000000,95,0.1000000000000000,14726.3182800000000000,1334515.0000000000,2.0000000000000000,2.0000000000000000,0.83599999999999997,16.1000000000000010,74.900000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015,188,0,null,0E-17,99,0,62.7000000000000000,0,99,null,99,0.1000000000000000,4921.8962899999997000,892149.0000000000,4.0000000000000000,3.7000000000000000,0.73399999999999999,15.3000000000000000,69.900000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,98,0,9.310000000000000000,3869.02630200000020000,92,0,57.1000000000000000,0,96,8.1500000000000000,98,0.1000000000000000,32816.1687999999990000,521314.0000000000,0.9000000000000000,0.8000000000000000,0.86599999999999999,18.1000000000000010,78.400000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015,78,2,null,0E-17,86,157,62.5000000000000000,3,98,null,98,0.1000000000000000,36526.7710999999980000,6662468.0000000000,0.7000000000000000,0.6000000000000000,0.89400000000000002,16.3000000000000000,82.400000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012,83,3,11.500000000000000000,751.37935530000004000,78,0,61.1000000000000000,3,99,11.4400000000000000,99,0.1000000000000000,4838.2443999999996000,6565979.0000000000,0.6000000000000000,0.6000000000000000,0.88500000000000001,16.1000000000000010,81.500000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,88,3,11.800000000000000000,6415.35735000000020000,51,1541,59.6000000000000000,3,98,11.2800000000000000,98,0.1000000000000000,41631.1314100000020000,647744.0000000000,0.6000000000000000,0.6000000000000000,0.87900000000000000,16.0000000000000000,81.099999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
