Ship_Mode,Ship_Date,Order_ID
Standard Class,2025-12-12,US-2025-169040
First Class,2025-12-07,US-2025-114776
Standard Class,2025-12-12,US-2025-162390
Standard Class,2025-12-12,US-2025-169040
Standard Class,2025-12-10,US-2025-103674
Standard Class,2025-12-12,US-2025-169040
Standard Class,2025-12-10,US-2025-103674
Standard Class,2025-12-12,US-2025-160108
Standard Class,2025-12-12,US-2025-160108
First Class,2025-12-10,US-2025-117590
Standard Class,2025-12-14,US-2025-131289
Standard Class,2025-12-14,US-2025-131289
Standard Class,2025-12-12,US-2025-124562
Second Class,2025-12-12,US-2025-158302
Standard Class,2025-12-14,US-2025-131289
Second Class,2025-12-11,US-2025-115224
Second Class,2025-12-11,US-2025-115224
Standard Class,2025-12-12,US-2025-113733
Standard Class,2025-12-12,US-2025-113733
Standard Class,2025-12-12,US-2025-113733
Second Class,2025-12-12,US-2025-134425
First Class,2025-12-10,US-2025-117590
Second Class,2025-12-14,US-2025-161844
First Class,2025-12-11,US-2025-102092
Standard Class,2025-12-13,US-2025-137330
Standard Class,2025-12-13,US-2025-133340
Second Class,2025-12-13,US-2025-131114
Standard Class,2025-12-13,US-2025-137330
Standard Class,2025-12-13,US-2025-128923
First Class,2025-12-12,US-2025-149503
Second Class,2025-12-14,US-2025-161844
Standard Class,2025-12-13,US-2025-141082
Standard Class,2025-12-13,US-2025-141082
Standard Class,2025-12-13,US-2025-128923
Second Class,2025-12-13,US-2025-131114
Second Class,2025-12-13,US-2025-131114
Standard Class,2025-12-13,US-2025-133340
Standard Class,2025-12-13,US-2025-159989
Standard Class,2025-12-13,US-2025-133340
Standard Class,2025-12-13,CA-2025-141082
Standard Class,2025-12-13,CA-2025-141082
Second Class,2025-12-15,US-2025-154739
Same Day,2025-12-10,US-2025-143448
Standard Class,2025-12-17,US-2025-128412
Standard Class,2025-12-17,US-2025-128412
Standard Class,2025-12-17,US-2025-128412
Standard Class,2025-12-16,US-2025-144309
First Class,2025-12-13,US-2025-146941
First Class,2025-12-12,US-2025-147123
Standard Class,2025-12-16,US-2025-127194
Standard Class,2025-12-17,US-2025-128412
Standard Class,2025-12-16,US-2025-144309
Standard Class,2025-12-14,US-2025-100587
First Class,2025-12-13,US-2025-146941
Standard Class,2025-12-17,US-2025-128412
Standard Class,2025-12-15,CA-2025-124626
Same Day,2025-12-11,US-2025-162187
Same Day,2025-12-11,US-2025-165330
First Class,2025-12-13,US-2025-143609
Second Class,2025-12-16,US-2025-160745
Same Day,2025-12-11,US-2025-162187
Same Day,2025-12-11,US-2025-165330
Same Day,2025-12-11,US-2025-162187
Same Day,2025-12-11,US-2025-165330
First Class,2025-12-14,US-2025-151260
Same Day,2025-12-11,US-2025-165330
Standard Class,2025-12-17,US-2025-132857
Same Day,2025-12-11,US-2025-165330
Same Day,2025-12-11,US-2025-165330
Same Day,2025-12-11,US-2025-165330
Same Day,2025-12-11,US-2025-165330
Standard Class,2025-12-17,US-2025-105816
Same Day,2025-12-11,US-2025-165330
Same Day,2025-12-11,US-2025-165330
Same Day,2025-12-11,US-2025-148803
Same Day,2025-12-11,US-2025-162187
Second Class,2025-12-13,US-2025-135720
Same Day,2025-12-11,US-2025-162187
Same Day,2025-12-11,US-2025-165330
Second Class,2025-12-16,US-2025-160745
Second Class,2025-12-13,US-2025-135720
Second Class,2025-12-13,US-2025-135720
Standard Class,2025-12-17,US-2025-105816
Second Class,2025-12-16,US-2025-160745
Standard Class,2025-12-18,US-2025-139395
Standard Class,2025-12-16,US-2025-136686
Standard Class,2025-12-17,US-2025-169824
Standard Class,2025-12-16,US-2025-136686
Standard Class,2025-12-17,US-2025-169824
Standard Class,2025-12-18,US-2025-139395
Same Day,2025-12-12,US-2025-108777
Standard Class,2025-12-18,US-2025-169369
Standard Class,2025-12-18,US-2025-139395
Standard Class,2025-12-17,US-2025-169824
Standard Class,2025-12-18,US-2025-169369
Same Day,2025-12-12,US-2025-108777
Standard Class,2025-12-18,US-2025-139395
Second Class,2025-12-16,CA-2025-155586
Second Class,2025-12-16,CA-2025-155586
Second Class,2025-12-16,CA-2025-155586
Standard Class,2025-12-20,US-2025-142958
Standard Class,2025-12-19,US-2025-102792
Standard Class,2025-12-20,US-2025-142958
Standard Class,2025-12-17,US-2025-100153
First Class,2025-12-17,US-2025-146325
Standard Class,2025-12-19,US-2025-146143
Standard Class,2025-12-19,US-2025-129126
Standard Class,2025-12-19,US-2025-129126
Standard Class,2025-12-19,US-2025-129126
Standard Class,2025-12-19,US-2025-129126
Standard Class,2025-12-19,US-2025-129126
First Class,2025-12-17,US-2025-146325
Standard Class,2025-12-19,US-2025-129126
Standard Class,2025-12-22,US-2025-116442
Standard Class,2025-12-19,US-2025-142335
Standard Class,2025-12-21,US-2025-127334
Standard Class,2025-12-21,US-2025-127334
Second Class,2025-12-17,US-2025-113600
Standard Class,2025-12-19,US-2025-100307
Standard Class,2025-12-19,US-2025-142335
Standard Class,2025-12-22,CA-2025-135480
Standard Class,2025-12-22,CA-2025-135480
Standard Class,2025-12-23,US-2025-118332
First Class,2025-12-19,US-2025-130442
Second Class,2025-12-20,US-2025-100419
First Class,2025-12-19,US-2025-104794
Standard Class,2025-12-23,US-2025-155446
Standard Class,2025-12-21,US-2025-155530
Standard Class,2025-12-21,US-2025-117121
Standard Class,2025-12-23,US-2025-131639
Standard Class,2025-12-23,US-2025-131639
Standard Class,2025-12-21,US-2025-147109
Standard Class,2025-12-22,US-2025-155383
Standard Class,2025-12-21,US-2025-147109
First Class,2025-12-21,US-2025-138597
Standard Class,2025-12-22,US-2025-147067
Standard Class,2025-12-24,US-2025-133795
Standard Class,2025-12-23,US-2025-145919
First Class,2025-12-21,US-2025-145261
Second Class,2025-12-20,US-2025-112697
First Class,2025-12-21,US-2025-145261
Second Class,2025-12-20,US-2025-112697
Standard Class,2025-12-24,US-2025-101546
First Class,2025-12-21,US-2025-145261
First Class,2025-12-21,US-2025-145261
First Class,2025-12-21,US-2025-145261
Standard Class,2025-12-23,US-2025-145919
Second Class,2025-12-20,US-2025-150945
Second Class,2025-12-20,US-2025-112697
Standard Class,2025-12-23,US-2025-145919
First Class,2025-12-21,US-2025-145261
Standard Class,2025-12-24,US-2025-133795
Standard Class,2025-12-24,US-2025-133795
First Class,2025-12-20,US-2025-139934
First Class,2025-12-21,US-2025-145261
Second Class,2025-12-21,US-2025-118129
Standard Class,2025-12-25,US-2025-134936
Second Class,2025-12-24,US-2025-141523
Standard Class,2025-12-25,US-2025-134936
Second Class,2025-12-24,US-2025-141523
Standard Class,2025-12-24,US-2025-108364
Standard Class,2025-12-25,US-2025-134936
Standard Class,2025-12-24,US-2025-151155
Standard Class,2025-12-24,US-2025-151155
Second Class,2025-12-23,US-2025-157840
Standard Class,2025-12-24,US-2025-168536
Standard Class,2025-12-28,US-2025-114860
Standard Class,2025-12-28,US-2025-114860
Standard Class,2025-12-28,US-2025-167507
Standard Class,2025-12-28,US-2025-167507
Standard Class,2025-12-28,US-2025-167507
Second Class,2025-12-24,US-2025-149916
Standard Class,2025-12-26,US-2025-103359
Second Class,2025-12-24,US-2025-149916
First Class,2025-12-24,US-2025-115574
Second Class,2025-12-26,US-2025-132829
Second Class,2025-12-25,US-2025-137043
Second Class,2025-12-25,US-2025-137043
Standard Class,2025-12-30,US-2025-135776
Standard Class,2025-12-30,US-2025-135776
Standard Class,2025-12-28,US-2025-136049
Standard Class,2025-12-30,US-2025-135776
Standard Class,2025-12-29,US-2025-157868
Second Class,2025-12-26,US-2025-132829
Standard Class,2025-12-28,US-2025-114867
Standard Class,2025-12-30,US-2025-135776
Standard Class,2025-12-30,US-2025-135776
Standard Class,2025-12-30,US-2025-135776
Standard Class,2025-12-30,US-2025-135776
Second Class,2025-12-28,US-2025-157791
Standard Class,2025-12-28,US-2025-114867
Second Class,2025-12-26,US-2025-132829
Second Class,2025-12-26,US-2025-132829
Second Class,2025-12-26,US-2025-132829
Standard Class,2025-12-30,US-2025-101651
Standard Class,2025-12-28,US-2025-157259
Second Class,2025-12-28,US-2025-168620
Standard Class,2025-12-30,US-2025-101651
First Class,2025-12-25,US-2025-123526
Second Class,2025-12-28,US-2025-168620
Second Class,2025-12-28,US-2025-168620
Second Class,2025-12-27,US-2025-140438
Standard Class,2025-12-30,US-2025-105081
Standard Class,2025-12-31,US-2025-169670
Standard Class,2025-12-30,US-2025-110975
Standard Class,2026-01-01,US-2025-109827
Standard Class,2026-01-01,US-2025-101168
Standard Class,2025-12-29,US-2025-148684
Standard Class,2025-12-30,US-2025-105081
Standard Class,2026-01-01,US-2025-109827
Standard Class,2025-12-30,US-2025-110975
Standard Class,2025-12-29,US-2025-148684
Second Class,2025-12-28,US-2025-111941
First Class,2025-12-28,US-2025-116729
Standard Class,2025-12-29,US-2025-148684
First Class,2025-12-28,US-2025-116729
Standard Class,2025-12-29,US-2025-148684
Standard Class,2026-01-01,US-2025-109827
Standard Class,2026-01-01,US-2025-109827
Standard Class,2026-01-01,US-2025-109827
First Class,2025-12-28,US-2025-116729
Standard Class,2025-12-31,US-2025-129868
Standard Class,2026-01-02,US-2025-155166
Standard Class,2025-12-31,US-2025-129868
Standard Class,2026-01-02,US-2025-151512
Standard Class,2026-01-02,US-2025-155166
Standard Class,2025-12-31,US-2025-129868
Standard Class,2025-12-31,US-2025-129868
First Class,2025-12-27,US-2025-114538
Standard Class,2025-12-30,US-2025-123015
Standard Class,2025-12-30,US-2025-153129
Standard Class,2025-12-31,US-2025-129868
Standard Class,2025-12-31,US-2025-147536
Standard Class,2025-12-31,US-2025-129868
Standard Class,2026-01-02,CA-2025-158792
Standard Class,2025-12-31,US-2025-162852
First Class,2025-12-30,US-2025-102596
Standard Class,2025-12-31,US-2025-131058
Standard Class,2026-01-02,US-2025-111605
Standard Class,2026-01-02,US-2025-162726
Standard Class,2026-01-02,US-2025-162726
Second Class,2025-12-30,US-2025-138667
Standard Class,2026-01-02,US-2025-156300
Standard Class,2026-01-02,US-2025-122017
Standard Class,2026-01-02,US-2025-122017
Standard Class,2026-01-02,US-2025-163258
Standard Class,2026-01-03,US-2025-139689
Standard Class,2026-01-03,US-2025-139689
Second Class,2025-12-31,US-2025-157742
Second Class,2025-12-31,US-2025-135209
First Class,2025-12-30,US-2025-124051
Second Class,2025-12-31,US-2025-135209
Standard Class,2026-01-02,US-2025-112578
Standard Class,2026-01-02,US-2025-112578
First Class,2026-01-01,US-2025-105746
First Class,2026-01-02,US-2025-163951
Same Day,2025-12-30,US-2025-111528
First Class,2026-01-01,US-2025-117226
Standard Class,2026-01-04,US-2025-117660
Standard Class,2026-01-04,US-2025-160486
Same Day,2025-12-30,US-2025-111528
Standard Class,2026-01-04,US-2025-117660
Standard Class,2026-01-06,US-2025-165953
Standard Class,2026-01-06,US-2025-160395
Standard Class,2026-01-06,US-2025-160395
Standard Class,2026-01-06,US-2025-156139
Standard Class,2026-01-06,US-2025-165953
First Class,2026-01-02,US-2025-105830
Standard Class,2026-01-05,US-2025-100202
Standard Class,2026-01-05,US-2026-151750
Standard Class,2026-01-05,US-2026-144463
Standard Class,2026-01-05,US-2026-151750
Standard Class,2026-01-06,US-2026-107503
Standard Class,2026-01-05,US-2026-151750
Standard Class,2026-01-05,US-2026-151750
Standard Class,2026-01-05,US-2026-151750
Standard Class,2026-01-05,US-2026-151750
First Class,2026-01-02,US-2026-154466
Standard Class,2026-01-05,US-2026-151750
Second Class,2026-01-04,US-2026-147207
Second Class,2026-01-04,US-2026-147207
Second Class,2026-01-04,US-2026-147207
First Class,2026-01-04,US-2026-113481
First Class,2026-01-04,US-2026-113481
Second Class,2026-01-04,US-2026-147207
Second Class,2026-01-04,US-2026-118668
First Class,2026-01-04,US-2026-113481
Standard Class,2026-01-07,US-2026-111738
Standard Class,2026-01-07,US-2026-111738
Standard Class,2026-01-08,US-2026-114034
Standard Class,2026-01-13,US-2026-150931
Standard Class,2026-01-13,US-2026-168690
Second Class,2026-01-09,US-2026-123862
Second Class,2026-01-09,US-2026-123862
Second Class,2026-01-09,US-2026-123862
Second Class,2026-01-09,US-2026-123862
First Class,2026-01-10,US-2026-159366
First Class,2026-01-11,US-2026-115154
Standard Class,2026-01-13,US-2026-154760
Second Class,2026-01-17,US-2026-158512
Standard Class,2026-01-16,US-2026-148551
Standard Class,2026-01-16,US-2026-108000
Second Class,2026-01-17,US-2026-158512
Second Class,2026-01-18,US-2026-167402
Second Class,2026-01-18,US-2026-167402
Second Class,2026-01-18,US-2026-167402
Second Class,2026-01-18,US-2026-167402
Standard Class,2026-01-20,US-2026-113278
Standard Class,2026-01-18,US-2026-127306
Standard Class,2026-01-18,US-2026-127306
Standard Class,2026-01-18,US-2026-127306
First Class,2026-01-15,US-2026-138779
Standard Class,2026-01-20,US-2026-113278
Standard Class,2026-01-18,US-2026-127306
Standard Class,2026-01-19,US-2026-149076
Standard Class,2026-01-20,US-2026-113278
Standard Class,2026-01-20,US-2026-113278
Standard Class,2026-01-20,US-2026-113278
First Class,2026-01-16,US-2026-106131
Standard Class,2026-01-20,US-2026-113278
First Class,2026-01-16,US-2026-106131
Standard Class,2026-01-20,US-2026-113278
Standard Class,2026-01-20,US-2026-113278
Standard Class,2026-01-18,US-2026-127306
First Class,2026-01-15,US-2026-138779
First Class,2026-01-18,US-2026-167752
First Class,2026-01-18,US-2026-167752
Standard Class,2026-01-19,US-2026-160934
First Class,2026-01-18,US-2026-104661
First Class,2026-01-18,US-2026-104661
Standard Class,2026-01-19,US-2026-152961
First Class,2026-01-18,US-2026-104661
First Class,2026-01-18,US-2026-104661
Second Class,2026-01-18,US-2026-138289
Same Day,2026-01-16,US-2026-125913
Same Day,2026-01-16,US-2026-125913
Second Class,2026-01-18,US-2026-138289
Second Class,2026-01-18,US-2026-138289
Standard Class,2026-01-22,CA-2026-121451
Second Class,2026-01-24,US-2026-153045
Second Class,2026-01-24,US-2026-153045
Standard Class,2026-01-23,US-2026-127292
Standard Class,2026-01-23,US-2026-127292
Second Class,2026-01-23,US-2026-154718
Standard Class,2026-01-23,US-2026-127292
Standard Class,2026-01-23,US-2026-127292
Second Class,2026-01-24,US-2026-153045
Second Class,2026-01-24,US-2026-153045
Second Class,2026-01-23,US-2026-157252
Standard Class,2026-01-26,US-2026-120649
Standard Class,2026-01-25,US-2026-144589
First Class,2026-01-21,US-2026-152079
Standard Class,2026-01-25,US-2026-144589
Standard Class,2026-01-26,US-2026-161809
Standard Class,2026-01-25,US-2026-131954
Standard Class,2026-01-25,US-2026-131954
Standard Class,2026-01-27,US-2026-127026
Standard Class,2026-01-27,US-2026-127026
Standard Class,2026-01-25,US-2026-131954
Standard Class,2026-01-25,US-2026-131954
Standard Class,2026-01-26,US-2026-160423
Standard Class,2026-01-25,US-2026-141782
Standard Class,2026-01-25,US-2026-131954
Standard Class,2026-01-26,US-2026-160423
Standard Class,2026-01-27,US-2026-127026
Standard Class,2026-01-25,US-2026-131954
Standard Class,2026-01-27,US-2026-127026
Standard Class,2026-01-27,US-2026-127026
Standard Class,2026-01-24,CA-2026-115238
Standard Class,2026-01-24,CA-2026-115238
Standard Class,2026-01-24,CA-2026-115238
Standard Class,2026-01-24,CA-2026-115238
Standard Class,2026-01-24,CA-2026-115238
Second Class,2026-01-25,US-2026-152499
Second Class,2026-01-25,US-2026-152499
Standard Class,2026-01-27,US-2026-127432
Standard Class,2026-01-27,US-2026-127432
Standard Class,2026-01-27,US-2026-127432
Standard Class,2026-01-27,US-2026-127432
First Class,2026-01-25,US-2026-145142
Standard Class,2026-01-28,US-2026-139080
Standard Class,2026-01-27,US-2026-161893
Standard Class,2026-01-28,US-2026-139080
Standard Class,2026-01-28,US-2026-139080
Standard Class,2026-01-27,US-2026-161893
Standard Class,2026-01-28,US-2026-139080
Standard Class,2026-01-29,US-2026-104619
Standard Class,2026-01-29,US-2026-104619
Standard Class,2026-01-30,US-2026-119669
Standard Class,2026-01-29,US-2026-104619
Standard Class,2026-01-31,US-2026-105935
Second Class,2026-01-31,US-2026-134649
Second Class,2026-01-31,US-2026-134649
Standard Class,2026-01-30,US-2026-150469
First Class,2026-01-27,US-2026-164098
Standard Class,2026-01-31,US-2026-105935
Second Class,2026-01-30,US-2026-117870
Second Class,2026-01-30,US-2026-117870
Standard Class,2026-01-31,US-2026-104437
Second Class,2026-01-30,US-2026-117870
Second Class,2026-01-31,US-2026-115994
Standard Class,2026-02-01,US-2026-147984
Second Class,2026-01-31,US-2026-115994
Standard Class,2026-02-01,US-2026-166037
Second Class,2026-01-31,US-2026-160927
Standard Class,2026-02-02,US-2026-139304
First Class,2026-02-01,US-2026-145338
Standard Class,2026-02-02,US-2026-127341
Standard Class,2026-02-02,US-2026-139304
Standard Class,2026-02-05,US-2026-131653
Second Class,2026-01-31,US-2026-160927
Second Class,2026-01-31,US-2026-160927
Second Class,2026-01-31,US-2026-160927
Standard Class,2026-02-02,US-2026-139304
Standard Class,2026-02-06,US-2026-112725
Standard Class,2026-02-04,US-2026-148999
Standard Class,2026-02-05,US-2026-104220
Standard Class,2026-02-06,US-2026-121790
Standard Class,2026-02-06,US-2026-112725
Standard Class,2026-02-06,US-2026-121790
Standard Class,2026-02-06,US-2026-112725
Standard Class,2026-02-05,US-2026-104220
Standard Class,2026-02-05,US-2026-104220
Standard Class,2026-02-05,US-2026-104220
Standard Class,2026-02-05,US-2026-104220
Same Day,2026-01-30,US-2026-164329
Standard Class,2026-02-06,US-2026-121790
First Class,2026-02-02,US-2026-157273
Standard Class,2026-02-06,US-2026-121790
Standard Class,2026-02-05,US-2026-104220
Standard Class,2026-02-07,US-2026-128076
Standard Class,2026-02-07,US-2026-161333
Standard Class,2026-02-07,US-2026-161333
Standard Class,2026-02-07,US-2026-128076
First Class,2026-02-05,US-2026-164147
First Class,2026-02-05,US-2026-164147
Standard Class,2026-02-07,US-2026-161333
Standard Class,2026-02-07,US-2026-128076
First Class,2026-02-05,US-2026-164147
Second Class,2026-02-07,US-2026-127474
Standard Class,2026-02-08,US-2026-126354
Standard Class,2026-02-08,US-2026-167703
Second Class,2026-02-07,US-2026-127474
Second Class,2026-02-07,US-2026-127474
Second Class,2026-02-07,US-2026-127474
Standard Class,2026-02-08,US-2026-126354
Standard Class,2026-02-08,US-2026-167703
